date,tavg,tmin,tmax,prcp
16-06-2006,23.9,20.9,30.4,9.9
17-06-2006,24.5,20.8,30,20.6
18-06-2006,24.8,,31.8,4.1
19-06-2006,25,19,31.9,4.1
20-06-2006,23.4,19.3,28.7,72.9
21-06-2006,25.1,21,30.5,0
22-06-2006,25,21.2,30.7,
23-06-2006,23.3,,28,
24-06-2006,22.9,20.4,26.8,
25-06-2006,22.3,,27,
26-06-2006,23.4,20,29,
27-06-2006,24.1,20.7,28.4,
28-06-2006,23.5,20.6,27.9,
29-06-2006,22.2,20.5,24.9,0
30-06-2006,23.4,20.6,27.9,0.5
01-07-2006,23.4,19.9,28.1,0
02-07-2006,22.7,,27.1,
03-07-2006,23.2,20.4,27,0
04-07-2006,22.5,,27.7,
05-07-2006,23.3,19.6,28,
06-07-2006,23.6,19,29.2,0
07-07-2006,24.1,20.3,30.3,
08-07-2006,23.8,20.7,28.8,
09-07-2006,24.1,20.7,29.1,
10-07-2006,23.8,19.9,29.1,
11-07-2006,24.1,20.3,29.6,
12-07-2006,22.6,20.4,27.9,
13-07-2006,22.6,19.8,28.4,
14-07-2006,22.1,19.1,27.3,
15-07-2006,22.3,20.4,27,
16-07-2006,23.3,20,28,
17-07-2006,23.4,20.2,28.6,0
18-07-2006,23.4,19.7,29.1,0.8
19-07-2006,23.7,20.4,29,0
20-07-2006,24.7,20.2,30.9,0
21-07-2006,24.3,20.7,29.4,0
22-07-2006,23.7,,27.4,
23-07-2006,23.7,20.3,29.2,
24-07-2006,24.8,19.6,30.7,
25-07-2006,24.8,21,29,
26-07-2006,22.5,,28.5,
27-07-2006,22,20,26.2,
28-07-2006,22.8,19.5,27.9,
29-07-2006,21.6,,28.6,
30-07-2006,23.4,18.5,29.3,
31-07-2006,24.3,19.5,30.7,
01-08-2006,23.3,19.7,27.4,0
02-08-2006,22.5,19.7,27.9,0
03-08-2006,23.3,19.4,27.1,0
04-08-2006,22.8,20.1,27.2,0
05-08-2006,22.5,20.2,26.7,
06-08-2006,23.3,19.4,28.2,0
07-08-2006,24.7,20.4,30.5,0.8
08-08-2006,23.9,19.3,29.2,0
09-08-2006,23.4,19.8,29.4,
10-08-2006,23.9,19.9,28.9,
11-08-2006,22.3,20.3,28.1,
12-08-2006,22.4,20,27.6,
13-08-2006,23.4,20.2,29.1,
14-08-2006,23.9,20.4,29.9,
15-08-2006,23.6,20,29.4,1
16-08-2006,23.8,20.3,28.7,0.3
17-08-2006,23.9,20.5,28.7,0.5
18-08-2006,23.8,20.5,29.5,0.5
19-08-2006,25.1,20.6,30.9,1
20-08-2006,24.3,21.1,29.9,10.9
21-08-2006,22.9,,,0.3
22-08-2006,24.2,20.3,28.6,3
23-08-2006,24.5,20.4,29.6,0
24-08-2006,24.8,20.6,30.1,
25-08-2006,24.8,20.3,31.6,
26-08-2006,24.4,20.3,29.9,
27-08-2006,24.1,19.4,30.1,
28-08-2006,23,19.4,28.6,
29-08-2006,22.8,19.6,27,
30-08-2006,23.4,19.9,28.5,
31-08-2006,23.5,19.9,28.4,
01-09-2006,25.2,19.8,30.8,
02-09-2006,25.6,21,30.5,
03-09-2006,25.4,21,30.4,2
04-09-2006,24.9,,31.1,0.8
05-09-2006,24.7,20.1,30.1,0
06-09-2006,25.7,20.8,32.4,
07-09-2006,24.6,20.7,29.6,29
08-09-2006,25.3,21.7,30.2,0.3
09-09-2006,24.6,22,29.7,0
10-09-2006,24.2,20.8,31,1.3
11-09-2006,24.3,20.5,30.5,1
12-09-2006,23.8,20.2,28.7,0
13-09-2006,24.2,20.4,30.6,
14-09-2006,22.3,,27,2.5
15-09-2006,22.6,19.7,26.4,3
16-09-2006,22.8,19.9,27.6,0
17-09-2006,22.7,20,28.7,0
18-09-2006,23.7,,29.7,
19-09-2006,23.6,19.6,28.7,
20-09-2006,23.5,20.3,28.5,
21-09-2006,24.2,,30,
22-09-2006,24.6,20.1,30.8,
23-09-2006,24.3,19.5,30.3,
24-09-2006,23.3,20.2,30.2,
25-09-2006,22.9,,29.7,4.1
26-09-2006,23.7,19.9,30.5,4.1
27-09-2006,25,20.3,31.1,0
28-09-2006,25.7,20.8,31.6,0.5
29-09-2006,24.8,20,31.5,0
30-09-2006,23.1,21.1,30.8,6.9
01-10-2006,23.5,20.2,30,7.1
02-10-2006,23.4,20,28.9,0.3
03-10-2006,24.6,19.1,31.4,2
04-10-2006,24.1,20.5,30,0
05-10-2006,24.6,20.3,30.2,0
06-10-2006,23.7,20.4,30.5,10.9
07-10-2006,24.1,20.2,29.2,10.9
08-10-2006,22.2,,27,11.7
09-10-2006,22.9,18.8,29.4,13
10-10-2006,24.4,20.5,30,6.1
11-10-2006,24,20.3,30.5,0
12-10-2006,24.4,19.9,30.7,
13-10-2006,24.4,19,29.9,
14-10-2006,24.4,20.1,30.1,
15-10-2006,25.2,20.7,30.9,
16-10-2006,24.8,20.8,30.4,
17-10-2006,24.2,20.7,29,
18-10-2006,24.4,20.5,30.8,
19-10-2006,24.3,20.2,30.2,
20-10-2006,24.9,20.1,31.2,
21-10-2006,23.9,20.3,30.1,
22-10-2006,24.4,19.3,30.5,
23-10-2006,23.7,19.1,30.3,
24-10-2006,23.5,19.4,28.2,
25-10-2006,22.4,,26.4,
26-10-2006,23,19.9,28.1,
27-10-2006,21.6,,26.2,
28-10-2006,21.7,19.1,26.2,
29-10-2006,22.7,20,28,
30-10-2006,23.6,20.1,28,
31-10-2006,23.6,20.3,28.4,
01-11-2006,23.5,20.6,28.4,1.8
02-11-2006,22.1,,28.9,2
03-11-2006,22.1,,29,0.5
04-11-2006,21.6,19.4,26.9,8.9
05-11-2006,23,19.4,27.9,19.1
06-11-2006,22.5,20,28,0
07-11-2006,21.8,20.2,25.4,8.9
08-11-2006,22.4,18.6,26.7,0
09-11-2006,22.7,19.5,27.4,
10-11-2006,22.1,18.6,27.4,
11-11-2006,22.7,18.8,28,
12-11-2006,23.1,18.6,28.1,
13-11-2006,22.7,18.2,28.5,
14-11-2006,22.5,,28,
15-11-2006,21.6,19.4,24.1,
16-11-2006,22,18.9,26.1,0.3
17-11-2006,20.9,18.4,24,0
18-11-2006,21.6,19.4,25.4,1
19-11-2006,22.6,19.1,26.9,2
20-11-2006,22.2,,25.5,0
21-11-2006,22,17.1,28.1,
22-11-2006,22.3,19.1,27.9,
23-11-2006,23.5,18.9,30.6,
24-11-2006,23.2,17.8,29.9,
25-11-2006,22,16.6,28.1,
26-11-2006,23.9,19.5,30.6,
27-11-2006,23.4,20.5,29,
28-11-2006,23.5,19.5,29.2,
29-11-2006,22.5,18.5,28,
30-11-2006,21.6,17,27.9,
01-12-2006,20.4,16.1,26.6,
